Day,Store_ID,Product_ID,Inventory_Units
233,S_9,P_24,0
233,S_9,P_25,0
233,S_9,P_26,0
233,S_9,P_27,41
233,S_9,P_28,0
233,S_9,P_29,225
233,S_9,P_30,0
233,S_10,P_1,0
233,S_10,P_2,0
233,S_10,P_3,0
233,S_10,P_4,43
233,S_10,P_5,0
233,S_10,P_6,0
233,S_10,P_7,0
233,S_10,P_8,0
233,S_10,P_9,98
233,S_10,P_10,0
233,S_10,P_11,0
233,S_10,P_12,0
233,S_10,P_13,0
233,S_10,P_14,171
233,S_10,P_15,0
233,S_10,P_16,0
233,S_10,P_17,155
233,S_10,P_18,32
233,S_10,P_19,0
233,S_10,P_20,136
233,S_10,P_21,61
233,S_10,P_22,0
233,S_10,P_23,0
233,S_10,P_24,0
233,S_10,P_25,0
233,S_10,P_26,0
233,S_10,P_27,100
233,S_10,P_28,0
233,S_10,P_29,0
233,S_10,P_30,0
234,S_1,P_1,0
234,S_1,P_2,0
234,S_1,P_3,0
234,S_1,P_4,102
234,S_1,P_5,0
234,S_1,P_6,0
234,S_1,P_7,0
234,S_1,P_8,32
234,S_1,P_9,121
234,S_1,P_10,24
234,S_1,P_11,0
234,S_1,P_12,0
234,S_1,P_13,0
234,S_1,P_14,32
234,S_1,P_15,0
234,S_1,P_16,0
234,S_1,P_17,54
234,S_1,P_18,0
234,S_1,P_19,67
234,S_1,P_20,88
234,S_1,P_21,0
234,S_1,P_22,0
234,S_1,P_23,72
234,S_1,P_24,24
234,S_1,P_25,85
234,S_1,P_26,207
234,S_1,P_27,186
234,S_1,P_28,81
234,S_1,P_29,0
234,S_1,P_30,22
234,S_2,P_1,0
234,S_2,P_2,0
234,S_2,P_3,0
234,S_2,P_4,34
234,S_2,P_5,136
234,S_2,P_6,0
234,S_2,P_7,0
234,S_2,P_8,0
234,S_2,P_9,0
234,S_2,P_10,0
234,S_2,P_11,0
234,S_2,P_12,0
234,S_2,P_13,0
234,S_2,P_14,51
234,S_2,P_15,0
234,S_2,P_16,0
234,S_2,P_17,0
234,S_2,P_18,83
234,S_2,P_19,0
234,S_2,P_20,0
234,S_2,P_21,0
234,S_2,P_22,0
234,S_2,P_23,0
234,S_2,P_24,0
234,S_2,P_25,0
234,S_2,P_26,0
234,S_2,P_27,40
234,S_2,P_28,0
234,S_2,P_29,0
234,S_2,P_30,88
234,S_3,P_1,58
234,S_3,P_2,28
234,S_3,P_3,23
234,S_3,P_4,106
234,S_3,P_5,45
234,S_3,P_6,34
234,S_3,P_7,48
234,S_3,P_8,20
234,S_3,P_9,122
234,S_3,P_10,98
234,S_3,P_11,78
234,S_3,P_12,56
234,S_3,P_13,29
234,S_3,P_14,51
234,S_3,P_15,49
234,S_3,P_16,169
234,S_3,P_17,187
234,S_3,P_18,144
234,S_3,P_19,34
234,S_3,P_20,153
234,S_3,P_21,58
234,S_3,P_22,80
234,S_3,P_23,132
234,S_3,P_24,72
234,S_3,P_25,171
234,S_3,P_26,222
234,S_3,P_27,70
234,S_3,P_28,151
234,S_3,P_29,94
234,S_3,P_30,249
234,S_4,P_1,115
234,S_4,P_2,133
234,S_4,P_3,102
234,S_4,P_4,100
234,S_4,P_5,47
234,S_4,P_6,0
234,S_4,P_7,126
234,S_4,P_8,105
234,S_4,P_9,49
234,S_4,P_10,0
234,S_4,P_11,154
234,S_4,P_12,0
234,S_4,P_13,171
234,S_4,P_14,192
234,S_4,P_15,0
234,S_4,P_16,0
234,S_4,P_17,214
234,S_4,P_18,11
234,S_4,P_19,116
234,S_4,P_20,20
234,S_4,P_21,182
234,S_4,P_22,0
234,S_4,P_23,0
234,S_4,P_24,159
234,S_4,P_25,0
234,S_4,P_26,26
234,S_4,P_27,130
234,S_4,P_28,35
234,S_4,P_29,0
234,S_4,P_30,0
234,S_5,P_1,77
234,S_5,P_2,87
234,S_5,P_3,54
234,S_5,P_4,99
234,S_5,P_5,186
234,S_5,P_6,0
234,S_5,P_7,65
234,S_5,P_8,60
234,S_5,P_9,147
234,S_5,P_10,8
234,S_5,P_11,129
234,S_5,P_12,27
234,S_5,P_13,94
234,S_5,P_14,104
234,S_5,P_15,0
234,S_5,P_16,116
234,S_5,P_17,99
234,S_5,P_18,62
234,S_5,P_19,86
234,S_5,P_20,137
234,S_5,P_21,137
234,S_5,P_22,43
234,S_5,P_23,115
234,S_5,P_24,141
234,S_5,P_25,182
234,S_5,P_26,189
234,S_5,P_27,98
234,S_5,P_28,161
234,S_5,P_29,187
234,S_5,P_30,4
234,S_6,P_1,26
234,S_6,P_2,0
234,S_6,P_3,0
234,S_6,P_4,119
234,S_6,P_5,23
234,S_6,P_6,0
234,S_6,P_7,1
234,S_6,P_8,0
234,S_6,P_9,28
234,S_6,P_10,83
234,S_6,P_11,25
234,S_6,P_12,0
234,S_6,P_13,39
234,S_6,P_14,39
234,S_6,P_15,0
234,S_6,P_16,0
234,S_6,P_17,8
234,S_6,P_18,154
234,S_6,P_19,0
234,S_6,P_20,37
234,S_6,P_21,0
234,S_6,P_22,0
234,S_6,P_23,0
234,S_6,P_24,0
234,S_6,P_25,0
234,S_6,P_26,0
234,S_6,P_27,98
234,S_6,P_28,0
234,S_6,P_29,57
234,S_6,P_30,174
234,S_7,P_1,12
234,S_7,P_2,0
234,S_7,P_3,0
234,S_7,P_4,19
234,S_7,P_5,88
234,S_7,P_6,0
234,S_7,P_7,1
234,S_7,P_8,0
234,S_7,P_9,0
234,S_7,P_10,0
234,S_7,P_11,47
234,S_7,P_12,0
234,S_7,P_13,0
234,S_7,P_14,94
234,S_7,P_15,0
234,S_7,P_16,0
234,S_7,P_17,85
234,S_7,P_18,39
234,S_7,P_19,11
234,S_7,P_20,0
234,S_7,P_21,0
234,S_7,P_22,0
234,S_7,P_23,45
234,S_7,P_24,0
234,S_7,P_25,0
234,S_7,P_26,39
234,S_7,P_27,20
234,S_7,P_28,118
234,S_7,P_29,24
234,S_7,P_30,0
234,S_8,P_1,60
234,S_8,P_2,10
234,S_8,P_3,4
234,S_8,P_4,133
234,S_8,P_5,103
234,S_8,P_6,0
234,S_8,P_7,0
234,S_8,P_8,16
234,S_8,P_9,0
234,S_8,P_10,4
234,S_8,P_11,125
234,S_8,P_12,0
234,S_8,P_13,35
234,S_8,P_14,40
234,S_8,P_15,0
234,S_8,P_16,43
234,S_8,P_17,97
234,S_8,P_18,57
234,S_8,P_19,38
234,S_8,P_20,149
234,S_8,P_21,69
234,S_8,P_22,0
234,S_8,P_23,42
234,S_8,P_24,40
234,S_8,P_25,0
234,S_8,P_26,114
234,S_8,P_27,41
234,S_8,P_28,80
234,S_8,P_29,81
234,S_8,P_30,66
234,S_9,P_1,0
234,S_9,P_2,0
234,S_9,P_3,0
234,S_9,P_4,25
234,S_9,P_5,181
234,S_9,P_6,0
234,S_9,P_7,11
234,S_9,P_8,0
234,S_9,P_9,182
234,S_9,P_10,0
234,S_9,P_11,0
234,S_9,P_12,0
234,S_9,P_13,0
234,S_9,P_14,50
234,S_9,P_15,0
234,S_9,P_16,0
234,S_9,P_17,76
234,S_9,P_18,60
234,S_9,P_19,0
234,S_9,P_20,132
234,S_9,P_21,0
234,S_9,P_22,0
234,S_9,P_23,15
234,S_9,P_24,0
234,S_9,P_25,0
234,S_9,P_26,0
234,S_9,P_27,20
234,S_9,P_28,0
234,S_9,P_29,163
234,S_9,P_30,0
234,S_10,P_1,0
234,S_10,P_2,0
234,S_10,P_3,0
234,S_10,P_4,202
234,S_10,P_5,0
234,S_10,P_6,0
234,S_10,P_7,0
234,S_10,P_8,0
234,S_10,P_9,75
234,S_10,P_10,0
234,S_10,P_11,0
234,S_10,P_12,0
234,S_10,P_13,0
234,S_10,P_14,158
234,S_10,P_15,0
234,S_10,P_16,0
234,S_10,P_17,127
234,S_10,P_18,7
234,S_10,P_19,0
234,S_10,P_20,116
234,S_10,P_21,15
234,S_10,P_22,0
234,S_10,P_23,0
234,S_10,P_24,0
234,S_10,P_25,0
234,S_10,P_26,0
234,S_10,P_27,79
234,S_10,P_28,0
234,S_10,P_29,0
234,S_10,P_30,0
235,S_1,P_1,0
235,S_1,P_2,0
235,S_1,P_3,0
235,S_1,P_4,84
235,S_1,P_5,0
235,S_1,P_6,0
235,S_1,P_7,0
235,S_1,P_8,7
235,S_1,P_9,105
235,S_1,P_10,0
235,S_1,P_11,0
235,S_1,P_12,0
235,S_1,P_13,0
235,S_1,P_14,17
235,S_1,P_15,0
235,S_1,P_16,0
235,S_1,P_17,34
235,S_1,P_18,24
235,S_1,P_19,36
235,S_1,P_20,42
235,S_1,P_21,0
235,S_1,P_22,0
235,S_1,P_23,64
235,S_1,P_24,0
235,S_1,P_25,43
235,S_1,P_26,181
235,S_1,P_27,170
235,S_1,P_28,57
235,S_1,P_29,0
235,S_1,P_30,0
235,S_2,P_1,135
235,S_2,P_2,112
235,S_2,P_3,105
235,S_2,P_4,14
235,S_2,P_5,102
235,S_2,P_6,34
235,S_2,P_7,103
235,S_2,P_8,97
235,S_2,P_9,140
235,S_2,P_10,79
235,S_2,P_11,147
235,S_2,P_12,30
235,S_2,P_13,114
235,S_2,P_14,216
235,S_2,P_15,39
235,S_2,P_16,156
235,S_2,P_17,121
235,S_2,P_18,71
235,S_2,P_19,101
235,S_2,P_20,150
235,S_2,P_21,173
235,S_2,P_22,73
235,S_2,P_23,123
235,S_2,P_24,152
235,S_2,P_25,199
235,S_2,P_26,184
235,S_2,P_27,22
235,S_2,P_28,192
235,S_2,P_29,199
235,S_2,P_30,42
235,S_3,P_1,43
235,S_3,P_2,6
235,S_3,P_3,9
235,S_3,P_4,83
235,S_3,P_5,30
235,S_3,P_6,9
235,S_3,P_7,36
235,S_3,P_8,2
235,S_3,P_9,95
235,S_3,P_10,80
235,S_3,P_11,56
235,S_3,P_12,51
235,S_3,P_13,11
235,S_3,P_14,25
235,S_3,P_15,14
235,S_3,P_16,143
235,S_3,P_17,165
235,S_3,P_18,122
235,S_3,P_19,5
235,S_3,P_20,133
235,S_3,P_21,13
235,S_3,P_22,52
235,S_3,P_23,114
235,S_3,P_24,39
235,S_3,P_25,132
235,S_3,P_26,196
235,S_3,P_27,52
235,S_3,P_28,119
235,S_3,P_29,75
235,S_3,P_30,212
235,S_4,P_1,83
235,S_4,P_2,95
235,S_4,P_3,67
235,S_4,P_4,69
235,S_4,P_5,6
235,S_4,P_6,0
235,S_4,P_7,85
235,S_4,P_8,58
235,S_4,P_9,19
235,S_4,P_10,0
235,S_4,P_11,118
235,S_4,P_12,0
235,S_4,P_13,135
235,S_4,P_14,159
235,S_4,P_15,0
235,S_4,P_16,0
235,S_4,P_17,192
235,S_4,P_18,0
235,S_4,P_19,67
235,S_4,P_20,4
235,S_4,P_21,134
235,S_4,P_22,0
235,S_4,P_23,0
235,S_4,P_24,135
235,S_4,P_25,0
235,S_4,P_26,0
235,S_4,P_27,90
235,S_4,P_28,3
235,S_4,P_29,0
235,S_4,P_30,0
235,S_5,P_1,60
235,S_5,P_2,46
235,S_5,P_3,10
235,S_5,P_4,76
235,S_5,P_5,162
235,S_5,P_6,0
235,S_5,P_7,54
235,S_5,P_8,39
235,S_5,P_9,130
235,S_5,P_10,0
235,S_5,P_11,112
235,S_5,P_12,8
235,S_5,P_13,68
235,S_5,P_14,92
235,S_5,P_15,0
235,S_5,P_16,85
235,S_5,P_17,85
235,S_5,P_18,40
235,S_5,P_19,64
235,S_5,P_20,101
235,S_5,P_21,86
235,S_5,P_22,0
235,S_5,P_23,92
235,S_5,P_24,110
235,S_5,P_25,135
235,S_5,P_26,154
235,S_5,P_27,78
235,S_5,P_28,138
235,S_5,P_29,149
235,S_5,P_30,0
235,S_6,P_1,7
235,S_6,P_2,0
235,S_6,P_3,0
235,S_6,P_4,96
235,S_6,P_5,189
235,S_6,P_6,0
235,S_6,P_7,0
235,S_6,P_8,0
235,S_6,P_9,12
235,S_6,P_10,59
235,S_6,P_11,0
235,S_6,P_12,0
235,S_6,P_13,9
235,S_6,P_14,19
235,S_6,P_15,0
235,S_6,P_16,0
235,S_6,P_17,91
235,S_6,P_18,132
235,S_6,P_19,0
235,S_6,P_20,28
235,S_6,P_21,0
235,S_6,P_22,0
235,S_6,P_23,0
235,S_6,P_24,0
235,S_6,P_25,0
235,S_6,P_26,0
235,S_6,P_27,63
235,S_6,P_28,0
235,S_6,P_29,36
235,S_6,P_30,144
235,S_7,P_1,0
235,S_7,P_2,0
235,S_7,P_3,0
235,S_7,P_4,142
235,S_7,P_5,47
235,S_7,P_6,0
235,S_7,P_7,0
235,S_7,P_8,0
235,S_7,P_9,0
235,S_7,P_10,0
235,S_7,P_11,22
235,S_7,P_12,0
235,S_7,P_13,0
235,S_7,P_14,74
235,S_7,P_15,0
235,S_7,P_16,0
235,S_7,P_17,54
235,S_7,P_18,152
235,S_7,P_19,0
235,S_7,P_20,56
235,S_7,P_21,0
235,S_7,P_22,0
235,S_7,P_23,16
235,S_7,P_24,0
235,S_7,P_25,0
235,S_7,P_26,4
235,S_7,P_27,62
235,S_7,P_28,87
235,S_7,P_29,2
235,S_7,P_30,0
235,S_8,P_1,45
235,S_8,P_2,0
235,S_8,P_3,0
235,S_8,P_4,111
235,S_8,P_5,81
235,S_8,P_6,0
235,S_8,P_7,0
235,S_8,P_8,4
235,S_8,P_9,56
235,S_8,P_10,0
235,S_8,P_11,88
235,S_8,P_12,0
235,S_8,P_13,14
235,S_8,P_14,20
235,S_8,P_15,0
235,S_8,P_16,2
235,S_8,P_17,78
235,S_8,P_18,48
235,S_8,P_19,20
235,S_8,P_20,130
235,S_8,P_21,18
235,S_8,P_22,0
235,S_8,P_23,22
235,S_8,P_24,1
235,S_8,P_25,0
235,S_8,P_26,59
235,S_8,P_27,18
235,S_8,P_28,61
235,S_8,P_29,44
235,S_8,P_30,46
235,S_9,P_1,0
235,S_9,P_2,0
235,S_9,P_3,0
235,S_9,P_4,156
235,S_9,P_5,144
235,S_9,P_6,0
235,S_9,P_7,0
235,S_9,P_8,0
235,S_9,P_9,158
235,S_9,P_10,0
235,S_9,P_11,0
235,S_9,P_12,0
235,S_9,P_13,0
235,S_9,P_14,32
235,S_9,P_15,0
235,S_9,P_16,0
235,S_9,P_17,51
235,S_9,P_18,38
235,S_9,P_19,0
235,S_9,P_20,90
235,S_9,P_21,0
235,S_9,P_22,0
235,S_9,P_23,0
235,S_9,P_24,0
235,S_9,P_25,0
235,S_9,P_26,65
235,S_9,P_27,127
235,S_9,P_28,0
235,S_9,P_29,100
235,S_9,P_30,218
235,S_10,P_1,0
235,S_10,P_2,0
235,S_10,P_3,0
235,S_10,P_4,179
235,S_10,P_5,0
235,S_10,P_6,0
235,S_10,P_7,0
235,S_10,P_8,0
235,S_10,P_9,59
235,S_10,P_10,0
235,S_10,P_11,0
235,S_10,P_12,0
235,S_10,P_13,0
235,S_10,P_14,145
235,S_10,P_15,0
235,S_10,P_16,0
235,S_10,P_17,103
235,S_10,P_18,0
235,S_10,P_19,0
235,S_10,P_20,96
235,S_10,P_21,0
235,S_10,P_22,0
235,S_10,P_23,0
235,S_10,P_24,0
235,S_10,P_25,0
235,S_10,P_26,0
235,S_10,P_27,62
235,S_10,P_28,0
235,S_10,P_29,0
235,S_10,P_30,0
236,S_1,P_1,0
236,S_1,P_2,0
236,S_1,P_3,0
236,S_1,P_4,56
236,S_1,P_5,0
236,S_1,P_6,0
236,S_1,P_7,0
236,S_1,P_8,0
236,S_1,P_9,86
236,S_1,P_10,0
236,S_1,P_11,0
236,S_1,P_12,0
236,S_1,P_13,0
236,S_1,P_14,4
236,S_1,P_15,0
236,S_1,P_16,0
236,S_1,P_17,23
236,S_1,P_18,3
236,S_1,P_19,0
236,S_1,P_20,13
236,S_1,P_21,0
236,S_1,P_22,0
236,S_1,P_23,53
236,S_1,P_24,0
236,S_1,P_25,0
236,S_1,P_26,151
236,S_1,P_27,140
236,S_1,P_28,37
236,S_1,P_29,0
236,S_1,P_30,0
236,S_2,P_1,104
236,S_2,P_2,70
236,S_2,P_3,61
236,S_2,P_4,116
236,S_2,P_5,67
236,S_2,P_6,0
236,S_2,P_7,70
236,S_2,P_8,61
236,S_2,P_9,120
236,S_2,P_10,43
236,S_2,P_11,114
236,S_2,P_12,0
236,S_2,P_13,82
236,S_2,P_14,191
236,S_2,P_15,9
236,S_2,P_16,112
236,S_2,P_17,103
236,S_2,P_18,51
236,S_2,P_19,67
236,S_2,P_20,121
236,S_2,P_21,137
236,S_2,P_22,38
236,S_2,P_23,95
236,S_2,P_24,112
236,S_2,P_25,148
236,S_2,P_26,143
236,S_2,P_27,128
236,S_2,P_28,160
236,S_2,P_29,178
236,S_2,P_30,0
236,S_3,P_1,23
236,S_3,P_2,0
236,S_3,P_3,0
236,S_3,P_4,59
236,S_3,P_5,14
236,S_3,P_6,0
236,S_3,P_7,12
236,S_3,P_8,0
236,S_3,P_9,73
236,S_3,P_10,58
236,S_3,P_11,31
236,S_3,P_12,41
236,S_3,P_13,0
236,S_3,P_14,60
236,S_3,P_15,0
236,S_3,P_16,115
236,S_3,P_17,148
236,S_3,P_18,103
236,S_3,P_19,0
236,S_3,P_20,116
236,S_3,P_21,0
236,S_3,P_22,18
236,S_3,P_23,108
236,S_3,P_24,6
236,S_3,P_25,99
236,S_3,P_26,173
236,S_3,P_27,32
236,S_3,P_28,90
236,S_3,P_29,65
236,S_3,P_30,174
236,S_4,P_1,45
236,S_4,P_2,63
236,S_4,P_3,28
236,S_4,P_4,46
236,S_4,P_5,205
236,S_4,P_6,0
236,S_4,P_7,57
236,S_4,P_8,12
236,S_4,P_9,211
236,S_4,P_10,0
236,S_4,P_11,89
236,S_4,P_12,0
236,S_4,P_13,91
236,S_4,P_14,119
236,S_4,P_15,0
236,S_4,P_16,0
236,S_4,P_17,163
236,S_4,P_18,130
236,S_4,P_19,12
236,S_4,P_20,111
236,S_4,P_21,81
236,S_4,P_22,0
236,S_4,P_23,0
236,S_4,P_24,105
236,S_4,P_25,0
236,S_4,P_26,228
236,S_4,P_27,61
236,S_4,P_28,0
236,S_4,P_29,0
236,S_4,P_30,210
236,S_5,P_1,40
236,S_5,P_2,8
236,S_5,P_3,0
236,S_5,P_4,52
236,S_5,P_5,133
236,S_5,P_6,0
236,S_5,P_7,48
236,S_5,P_8,15
236,S_5,P_9,109
236,S_5,P_10,0
236,S_5,P_11,96
236,S_5,P_12,1
236,S_5,P_13,37
236,S_5,P_14,87
236,S_5,P_15,0
236,S_5,P_16,56
236,S_5,P_17,68
236,S_5,P_18,16
236,S_5,P_19,49
236,S_5,P_20,67
236,S_5,P_21,38
236,S_5,P_22,0
236,S_5,P_23,76
236,S_5,P_24,75
236,S_5,P_25,85
236,S_5,P_26,118
236,S_5,P_27,50
236,S_5,P_28,117
236,S_5,P_29,111
236,S_5,P_30,0
236,S_6,P_1,0
236,S_6,P_2,0
236,S_6,P_3,0
236,S_6,P_4,78
236,S_6,P_5,159
236,S_6,P_6,0
236,S_6,P_7,0
236,S_6,P_8,0
236,S_6,P_9,1
236,S_6,P_10,38
236,S_6,P_11,0
236,S_6,P_12,0
236,S_6,P_13,0
236,S_6,P_14,0
236,S_6,P_15,0
236,S_6,P_16,0
236,S_6,P_17,66
236,S_6,P_18,111
236,S_6,P_19,0
236,S_6,P_20,90
236,S_6,P_21,0
236,S_6,P_22,0
236,S_6,P_23,0
236,S_6,P_24,0
236,S_6,P_25,0
236,S_6,P_26,0
236,S_6,P_27,40
236,S_6,P_28,0
236,S_6,P_29,10
236,S_6,P_30,96
236,S_7,P_1,0
236,S_7,P_2,0
236,S_7,P_3,0
236,S_7,P_4,111
236,S_7,P_5,5
236,S_7,P_6,0
236,S_7,P_7,0
236,S_7,P_8,0
236,S_7,P_9,0
236,S_7,P_10,0
236,S_7,P_11,0
236,S_7,P_12,0
236,S_7,P_13,0
236,S_7,P_14,53
236,S_7,P_15,0
236,S_7,P_16,0
236,S_7,P_17,238
236,S_7,P_18,136
236,S_7,P_19,0
236,S_7,P_20,16
236,S_7,P_21,0
236,S_7,P_22,0
236,S_7,P_23,3
236,S_7,P_24,0
236,S_7,P_25,0
236,S_7,P_26,0
236,S_7,P_27,34
236,S_7,P_28,66
236,S_7,P_29,0
236,S_7,P_30,0
236,S_8,P_1,24
236,S_8,P_2,0
236,S_8,P_3,0
236,S_8,P_4,92
236,S_8,P_5,61
236,S_8,P_6,0
236,S_8,P_7,0
236,S_8,P_8,0
236,S_8,P_9,30
236,S_8,P_10,0
236,S_8,P_11,50
236,S_8,P_12,0
236,S_8,P_13,0
236,S_8,P_14,11
236,S_8,P_15,0
236,S_8,P_16,0
236,S_8,P_17,58
236,S_8,P_18,29
236,S_8,P_19,0
236,S_8,P_20,106
236,S_8,P_21,0
236,S_8,P_22,0
236,S_8,P_23,4
236,S_8,P_24,0
236,S_8,P_25,0
236,S_8,P_26,15
236,S_8,P_27,54
236,S_8,P_28,46
236,S_8,P_29,6
236,S_8,P_30,29
236,S_9,P_1,121
236,S_9,P_2,118
236,S_9,P_3,96
236,S_9,P_4,139
236,S_9,P_5,104
236,S_9,P_6,31
236,S_9,P_7,123
236,S_9,P_8,93
236,S_9,P_9,139
236,S_9,P_10,94
236,S_9,P_11,169
236,S_9,P_12,40
236,S_9,P_13,130
236,S_9,P_14,159
236,S_9,P_15,47
236,S_9,P_16,125
236,S_9,P_17,30
236,S_9,P_18,20
236,S_9,P_19,131
236,S_9,P_20,55
236,S_9,P_21,164
236,S_9,P_22,85
236,S_9,P_23,129
236,S_9,P_24,141
236,S_9,P_25,176
236,S_9,P_26,32
236,S_9,P_27,112
236,S_9,P_28,170
236,S_9,P_29,197
236,S_9,P_30,152
236,S_10,P_1,0
236,S_10,P_2,0
236,S_10,P_3,0
236,S_10,P_4,157
236,S_10,P_5,0
236,S_10,P_6,0
236,S_10,P_7,0
236,S_10,P_8,0
236,S_10,P_9,41
236,S_10,P_10,0
236,S_10,P_11,0
236,S_10,P_12,0
236,S_10,P_13,0
236,S_10,P_14,127
236,S_10,P_15,0
236,S_10,P_16,0
236,S_10,P_17,71
236,S_10,P_18,67
236,S_10,P_19,0
236,S_10,P_20,77
236,S_10,P_21,0
236,S_10,P_22,0
236,S_10,P_23,0
236,S_10,P_24,0
236,S_10,P_25,0
236,S_10,P_26,0
236,S_10,P_27,53
236,S_10,P_28,0
236,S_10,P_29,0
236,S_10,P_30,0
237,S_1,P_1,0
237,S_1,P_2,0
237,S_1,P_3,0
237,S_1,P_4,37
237,S_1,P_5,0
237,S_1,P_6,0
237,S_1,P_7,0
237,S_1,P_8,0
237,S_1,P_9,68
237,S_1,P_10,0
237,S_1,P_11,0
237,S_1,P_12,0
237,S_1,P_13,0
237,S_1,P_14,93
237,S_1,P_15,0
237,S_1,P_16,0
237,S_1,P_17,43
237,S_1,P_18,0
237,S_1,P_19,0
237,S_1,P_20,211
237,S_1,P_21,0
237,S_1,P_22,0
237,S_1,P_23,33
237,S_1,P_24,0
237,S_1,P_25,0
237,S_1,P_26,118
237,S_1,P_27,107
237,S_1,P_28,19
237,S_1,P_29,0
237,S_1,P_30,0
237,S_2,P_1,70
237,S_2,P_2,29
237,S_2,P_3,16
237,S_2,P_4,100
237,S_2,P_5,33
237,S_2,P_6,0
237,S_2,P_7,41
237,S_2,P_8,41
237,S_2,P_9,100
237,S_2,P_10,13
237,S_2,P_11,89
237,S_2,P_12,0
237,S_2,P_13,46
237,S_2,P_14,162
237,S_2,P_15,0
237,S_2,P_16,83
237,S_2,P_17,94
237,S_2,P_18,35
237,S_2,P_19,48
237,S_2,P_20,95
237,S_2,P_21,96
237,S_2,P_22,6
237,S_2,P_23,73
237,S_2,P_24,85
237,S_2,P_25,98
237,S_2,P_26,110
237,S_2,P_27,115
237,S_2,P_28,133
237,S_2,P_29,154
237,S_2,P_30,0
237,S_3,P_1,0
237,S_3,P_2,0
237,S_3,P_3,0
237,S_3,P_4,30
237,S_3,P_5,0
237,S_3,P_6,0
237,S_3,P_7,0
237,S_3,P_8,0
237,S_3,P_9,46
237,S_3,P_10,32
237,S_3,P_11,2
237,S_3,P_12,35
237,S_3,P_13,0
237,S_3,P_14,25
237,S_3,P_15,0
237,S_3,P_16,81
237,S_3,P_17,136
237,S_3,P_18,81
237,S_3,P_19,0
237,S_3,P_20,102
237,S_3,P_21,0
237,S_3,P_22,0
237,S_3,P_23,90
237,S_3,P_24,0
237,S_3,P_25,64
237,S_3,P_26,149
237,S_3,P_27,145
237,S_3,P_28,57
237,S_3,P_29,47
237,S_3,P_30,143
237,S_4,P_1,112
237,S_4,P_2,42
237,S_4,P_3,101
237,S_4,P_4,184
237,S_4,P_5,150
237,S_4,P_6,30
237,S_4,P_7,124
237,S_4,P_8,70
237,S_4,P_9,172
237,S_4,P_10,110
237,S_4,P_11,57
237,S_4,P_12,40
237,S_4,P_13,48
237,S_4,P_14,91
237,S_4,P_15,44
237,S_4,P_16,137
237,S_4,P_17,135
237,S_4,P_18,109
237,S_4,P_19,133
237,S_4,P_20,80
237,S_4,P_21,189
237,S_4,P_22,90
237,S_4,P_23,101
237,S_4,P_24,79
237,S_4,P_25,200
237,S_4,P_26,188
237,S_4,P_27,33
237,S_4,P_28,188
237,S_4,P_29,177
237,S_4,P_30,163
237,S_5,P_1,20
237,S_5,P_2,122
237,S_5,P_3,0
237,S_5,P_4,18
237,S_5,P_5,108
237,S_5,P_6,0
237,S_5,P_7,40
237,S_5,P_8,0
237,S_5,P_9,88
237,S_5,P_10,0
237,S_5,P_11,75
237,S_5,P_12,0
237,S_5,P_13,22
237,S_5,P_14,68
237,S_5,P_15,0
237,S_5,P_16,26
237,S_5,P_17,50
237,S_5,P_18,141
237,S_5,P_19,33
237,S_5,P_20,39
237,S_5,P_21,0
237,S_5,P_22,0
237,S_5,P_23,64
237,S_5,P_24,39
237,S_5,P_25,40
237,S_5,P_26,81
237,S_5,P_27,24
237,S_5,P_28,93
237,S_5,P_29,85
237,S_5,P_30,175
237,S_6,P_1,0
237,S_6,P_2,0
237,S_6,P_3,0
237,S_6,P_4,57
237,S_6,P_5,131
237,S_6,P_6,0
237,S_6,P_7,0
237,S_6,P_8,0
237,S_6,P_9,0
237,S_6,P_10,16
237,S_6,P_11,0
237,S_6,P_12,0
237,S_6,P_13,0
237,S_6,P_14,0
237,S_6,P_15,0
237,S_6,P_16,0
237,S_6,P_17,29
237,S_6,P_18,89
237,S_6,P_19,0
237,S_6,P_20,62
237,S_6,P_21,0
237,S_6,P_22,0
237,S_6,P_23,0
237,S_6,P_24,0
237,S_6,P_25,0
237,S_6,P_26,0
237,S_6,P_27,24
237,S_6,P_28,0
237,S_6,P_29,0
237,S_6,P_30,48
237,S_7,P_1,0
237,S_7,P_2,0
237,S_7,P_3,0
237,S_7,P_4,85
237,S_7,P_5,0
237,S_7,P_6,0
237,S_7,P_7,0
237,S_7,P_8,0
237,S_7,P_9,0
237,S_7,P_10,0
237,S_7,P_11,0
237,S_7,P_12,0
237,S_7,P_13,0
237,S_7,P_14,32
237,S_7,P_15,0
237,S_7,P_16,0
237,S_7,P_17,199
237,S_7,P_18,114
237,S_7,P_19,0
237,S_7,P_20,0
237,S_7,P_21,0
237,S_7,P_22,0
237,S_7,P_23,0
237,S_7,P_24,0
237,S_7,P_25,0
237,S_7,P_26,0
237,S_7,P_27,19
237,S_7,P_28,47
237,S_7,P_29,0
237,S_7,P_30,0
237,S_8,P_1,0
237,S_8,P_2,0
237,S_8,P_3,0
237,S_8,P_4,71
237,S_8,P_5,36
237,S_8,P_6,0
237,S_8,P_7,0
237,S_8,P_8,0
237,S_8,P_9,151
237,S_8,P_10,0
237,S_8,P_11,24
237,S_8,P_12,0
237,S_8,P_13,19
237,S_8,P_14,99
237,S_8,P_15,0
237,S_8,P_16,0
237,S_8,P_17,31
